,id,name,categories,latitude,longitude,
115,51a0af2d498e4edc514e6070,Chateau Techno festival,Gay Bar,52.3919998883327,4.7981316335967,
116,5ad1ff4a3fcee8590a12b2a1,CB Verheul,General Contractor,52.4061,4.78823,
117,4e3258042271f49bf78d111b,Verheul amsterdam,Other,52.406589136039,4.78827180976685,
118,4e15d72862e1c2c0192fdad0,Apa,Other,52.4021046750033,4.7911548614502,
119,4fda6577e4b013d81a98d86a,Amsterdam Aziehaven,Harbor / Marina,52.4026283387103,4.78626251220703,
120,4c59215bec2520a1285a4e12,Afval Energie Bedrijf Gemeente Amsterdam,Recycling Facility,52.4012043891038,4.79461717690518,
121,57357dec498e00f31e2842b8,Vondelpark,Park,52.42128,4.793225,
122,4a7ff4f8f964a52094f41fe3,Oud Sloten,Scenic Lookout,52.341688611986,4.80981823902626,
123,4a27db16f964a520d1911fe3,Royal Fook Long,Chinese Restaurant,52.3450377100848,4.81042144202321,
124,4db47e270cb6729b6a94f2a8,Het kamp,Other,52.342556,4.80842,
125,512b3bece4b02e93b50c234e,Robic Wielerlab,Sports and Recreation,52.339841,4.808852,
126,4e930d6255037de99d961fc4,Giant Experience Center,Bicycle Store,52.3401188353557,4.80794645885003,
127,4c1db1238b3aa5934d169b5f,A.S.C. Olympia,Sports and Recreation,52.3397927941355,4.80815975239259,
128,4bf3af7a98ac0f47d01963a8,Wielerbaan Sloten,Other Great Outdoors,52.3397077262856,4.80803187985304,
129,4da98f73f7b145b36ff9919b,Sportpark Sloten,Sports and Recreation,52.3400281171786,4.80729499056744,
130,51938e33498e26dfa5c16a58,Mariel Sparnaaij Kapsalon,Health and Beauty Service,52.343342,4.807183,
131,53d36355498ecbe059c143f1,Het Oude Bijenpark,Garden,52.340449,4.817172,
132,577ff08e498eb141104c5b5f,Woef Hondentrimsalon,Pet Grooming Service,52.3447,4.8143,
133,4b8007e0f964a520344c30e3,FC Blauw-Wit Amsterdam,Sports and Recreation,52.338555,4.808755,
134,4ea2d4e15c5cd12b35cbc4fe,Vv Beursbengels,Soccer Field,52.3379242919166,4.81296230957434,
135,4c03b46a310fc9b6a135c661,Kruidvat,Drugstore,52.3457555424921,4.81116572679747,
136,4fa7a66ae4b0fd4c408c91d9,Hulleman brood en banket,Bakery,52.3452989960838,4.81131944263162,
137,4a270528f964a52012871fe3,Gill's Fastfood,Snack Place,52.3453019762047,4.81131906533288,
138,4ba0f5eef964a520538a37e3,Dirk van den Broek,Grocery Store / Supermarket,52.3458913374883,4.81160365277856,
139,4cffc881ffcea143a7822991,Rabobank,Bank,52.3453160395266,4.81122063122301,
140,4beeb000e8c3c9287ef59892,Albert Heijn,Grocery Store / Supermarket,52.345800652065,4.81106540447776,
141,4d1caca7ddc854811822ca60,Blokker,Furniture and Home Store,52.345385,4.811068,
142,4df0bda5ae6066d602d725c5,Golfbaan Sloten,Golf Course,52.3393285274506,4.80655074119568,
143,4dadcfff6e81d745d74a01ef,Voetbalvereniging Herenmarkt,Sports and Recreation,52.3389839732699,4.80678140003846,
144,4dff826be4cdf7246078cae4,Activiteitencentrum België,Other,52.345542,4.812189,
145,4a2700c3f964a5205a841fe3,Eetcafé Match,Sports Bar,52.3452839015632,4.80938103916846,
146,4d147e2d8312236afebe4aba,Vishandel Jan Hendriks,Fish Market,52.3455788798545,4.81208962805027,
147,4bfcf552f7c82d7fe66f8d04,Gall & Gall,Grocery Store / Supermarket,52.345674,4.811227,
148,4e27f9acd22d848a145e0f07,ING Postkantoor,Bank,52.345734267801,4.81118462489839,
149,4ef5f43ff790731250bcacbb,Amsterdam dungeon shop,History Museum,52.3382579536632,4.81629170456959,
150,4c07c1603f200f4753fa08d1,Bruna,Bookstore,52.345931979038,4.81112352352047,
151,4b866d45f964a5209e8931e3,Toko Bandung,Indonesian Restaurant,52.3543577608696,4.81084308081259,
152,4a27053ef964a52044871fe3,Enfes,Turkish Restaurant,52.3540567194194,4.81054540329601,
153,4cb4187bef1b3704f6515600,Firma van Laar,Retail,52.3551039378875,4.8116702932258,
154,4dd90162d1647fcf3e7089b7,Speeltuin Meer en Vaart,Playground,52.354758343315,4.8094347697751,
155,507ad736e4b01dd0355bfd24,Beauforthuis,Jazz and Blues Venue,52.3554987188099,4.81398185012075,
156,4a27002af964a5207a821fe3,Calandje Café 't,Bar,52.3565683786978,4.81419402708092,
157,5169800ee4b0c0ff8462a197,Sloten Terug In De Kas,Arts and Entertainment,52.3523001789741,4.81541749203257,
158,4da04747bb206ea8b7b1d7fd,Haven Sloterplas Osdorp,Harbor / Marina,52.3567772465209,4.81439888347236,
159,5753ebf6498e40d2ed9672ff,Verborgen Zwembad,Swimming Pool,52.355118,4.8173676,
160,50d1cb44e4b03d0082f1acff,Plesmanlaan,Dog Park,52.351421583381,4.815990613384,
161,4d78ba5fa56e37042e6e6f67,Natuurcentrum Wiedijk,Garden,52.3560607333957,4.8173546242652,
162,4da042cdbcc4a0936add0bc9,Tuincentrum Ottenhof,Garden Center,52.3508013500869,4.81485486030579,
163,4ecd61f7b634dd298e14a73a,Nieuw Sloten,Other Great Outdoors,52.3501083410207,4.81326784902775,
164,6044d5b3c352fa6e09fbf88b,Piet Bakkerbrug,Bridge,52.355614,4.8185024,
165,4eb02f5eb634097eca84b44f,Sloterpark,Park,52.3687752587266,4.81704705802258,
166,4f9ac56ce4b0d8e6217fb24c,Disc Golf Sloterpark,Golf Course,52.3684200486674,4.81510162353516,
167,4d0f2ed19302a35d65b1736e,Sloterpark heuvel,Ski Resorts and Areas,52.3645506929301,4.81321060991536,
168,4d593fc04d9a721e9b133f0e,Pme Legend,Men's Store,52.370014255949,4.81573969415372,
169,4d330af02c76a1432a2277c7,Heemtuin Sloterpark,Other Great Outdoors,52.3709263710002,4.81287300950177,
170,501bcf48e4b03918afb92cab,Natuurspeeltuin de Natureluur,Playground,52.3709453660469,4.81304503324933,
171,4f572843e4b084fcb1b1bb04,Hairoscoop,Health and Beauty Service,52.3766986980073,4.81242873776276,
172,575d3bfa498e11d04d85ec1d,Ekmek Teknesi,Bakery,52.377552,4.812576,
173,4e996eaa775b6787c2bda801,Aiki-budo,Sporting Goods Retail,52.3768594815397,4.81253218336211,
174,504f10c7e4b0ac712165be6b,Ikea Haarlem,Furniture and Home Store,52.3830637124005,4.80901239289729,
175,4d3acb77039eb60cecccee9c,Ronin Budo Equipment,Sporting Goods Retail,52.376811,4.812533,
176,4cc6c024c844721e7843f601,Eendrachtspark,Park,52.3819484066788,4.80812578163485,
177,4f5de08ce4b0a3bd24cb254b,Parkje,Park,52.3790193652822,4.81711204024356,
178,4c2e17fe3a4d0f47b3efe486,Watersnip Juicebar De,Café,52.3771584033966,4.81635689735413,
179,4b86bbccf964a5209b9931e3,Gentlemens Club de Natte Kikker,Strip Club,52.38165953,4.80635,
180,4cceef2797d0224b1a966eb8,Toko Java,Restaurant,52.3755412918242,4.81261778739845,
181,4d9c1f949f86a1cd578e6aab,Politiebureau Lodewijk van Deijsselstraat,Other,52.37720013,4.81767357,
182,537c9b87498e044402aa937e,"Ostdorp,Amsterdam",Other,52.3762758362152,4.80706826510458,
183,53eb79d1498e4b188038f4a3,Moezelhaven,Harbor / Marina,52.3924289689562,4.81057227070608,
184,5912d78d9be52257835fd037,Vilta BV,Rubber Supplier,52.39021,4.81018,
185,4ce506f7e860a143644f90a1,Woon Express XL,Furniture and Home Store,52.3907139388949,4.80567153971428,
186,4cc2ec7082388cfa13c96335,Westpoort,Harbor / Marina,52.3920539124222,4.81647066960591,
187,508130dde4b0f51bc55df366,Geesink Norba,Automotive Retail,52.389268,4.811496,
188,4dd7bc22d22d38ef42eee19a,Woonexpress,Furniture and Home Store,52.3903915538121,4.80671800508747,
189,56924b79498e0efd321967e5,Woonboulevard Westpoort,Shopping Mall,52.39078142924,4.806358098625,
190,4ba383abf964a520724338e3,Rene Lunchroom,Snack Place,52.392048,4.818134,
191,503a074be4b0bd2ec4de823a,Hornhaven,Harbor / Marina,52.396131,4.814152,
192,4b811a8cf964a520e79630e3,Praxis,Retail,52.3921366567043,4.80484931267606,
193,4e61f9c2b61cd780885862ad,Woon Express,Furniture and Home Store,52.3904394220877,4.8055404013634,
194,4dac09377abaf9a10c1cfcf9,KVIK Amsterdam,Furniture and Home Store,52.390903860431,4.80495755587032,
195,4d356f2c2e56236a256c37b4,Alba Maltaweg,Other,52.4052610066889,4.80751565380862,
196,4ddfa3cb45dd95acd4f3cd7e,Corsicaweg,Other,52.405115,4.817048,
197,50bf2333e4b07d7ef30c0737,Nissan Nederland,Automotive Retail,52.4036807036227,4.80493925771774,
198,4e04593445ddb4645578c25a,NMPC Restaurant,Restaurant,52.4029053785857,4.80557902894544,
199,50ac7dfce4b087613d153ae5,Kantine Wild Juices,Restaurant,52.4163523142067,4.80911510386876,
200,4ea564d6be7ba4918f79769b,Amsterdam Westhaven,Harbor / Marina,52.4139956425851,4.80916979502838,
201,4da9630a0cb6a89c62540b8a,Bosbaan Startgebied,Scenic Lookout,52.3256447084026,4.82812267026045,
202,52a1eb4b11d2d3ce32220aa1,Starbucks,Coffee Shop,52.3410858321248,4.82924914713776,
203,57a1c981498e0e19e9f897e2,Restaurant Bureau,Restaurant,52.3429179205317,4.82907047682362,
204,4d5bc49a9895b1f735b6dd0f,Ibm Canteen,Restaurant,52.3407946994977,4.82962262138862,
205,500184e5e4b062a7b257b1a4,Buitenspelen,Playground,52.3416132149819,4.8366673204124,
206,4f749994e4b0250b7174ce7d,De bar van het Mercure A'dam Airportt ,-,Hotel Bar,52.3409322864765,4.82854723018631
207,5052df9fe4b021c8a6f04560,IBM Dynatos Coffee Corner,Coffee Shop,52.3442784040169,4.83102916098655,
208,4e31b78b628483139910eed5,Sportpark Riekerhaven,Soccer Field,52.3415704059478,4.83880190899157,
209,4df240557d8b18e1722a10ac,Westsite Amsterdam,Other Great Outdoors,52.3440019077834,4.83651973426061,
210,4bdb01dd3904a593ac3e489e,Pleinvrees,Music Venue,52.3416587077174,4.83914924956072,
211,4df6fb801495dd5ffb84bdcd,KNVB District West I,Sports and Recreation,52.34357253346,4.83848476945206,
212,4f33a04d0cd60690b745b19a,IJsbaan Downtown,Skating Rink,52.3539196246916,4.83392141999213,
